chr,start_div_100,Normal_count1,Normal_count2,Normal_count3,Normal_count4,Normal_count5,Normal_count6,Normal_count7,Normal_count8,Normal_count9,Normal_count10,GBM_count1,GBM_count2,GBM_count3,GBM_count4,GBM_count5,GBM_count6,GBM_count7,GBM_count8,GBM_count9,GBM_count10
10,1332037,8,6,5,8,3,6,2,1,3,5,2,3,2,6,4,4,4,4,1,2
10,1332053,4,3,1,1,5,3,4,4,3,1,7,4,8,4,8,9,8,8,3,4
10,1332054,8,5,3,3,6,5,5,5,3,3,4,3,6,3,4,4,4,4,3,3
10,1332055,12,12,12,12,12,12,12,12,6,12,6,6,12,6,6,6,6,6,6,6
10,1332056,4,1,4,6,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1
10,1332133,4,4,2,4,4,4,4,2,4,2,3,3,3,4,3,3,3,3,2,3
10,1332134,3,3,3,4,3,3,3,2,1,3,3,3,3,3,3,3,3,1,2,3
10,1332158,9,6,6,9,2,6,9,6,2,6,6,9,6,6,9,6,6,6,5,3
10,1332310,28,13,9,19,9,13,2,15,12,9,4,13,14,14,19,19,4,9,9,9
10,1332353,13,9,5,19,5,9,5,5,6,5,9,9,9,9,15,9,9,9,9,9
10,1332356,12,7,7,8,8,7,5,3,5,7,3,6,3,6,6,6,3,3,3,3
10,1332357,9,2,2,5,8,2,5,2,7,2,2,2,2,2,2,6,2,2,2,2
10,1332364,11,2,6,9,7,2,11,4,7,6,9,9,9,9,9,9,9,9,9,9
10,1332369,34,17,21,28,21,17,21,21,10,21,18,28,27,28,34,34,28,34,27,28
10,1332370,15,9,15,15,11,9,20,10,1,15,14,20,16,20,15,20,20,15,20,20
10,1332371,23,26,22,26,4,26,22,23,3,22,14,26,12,26,26,26,26,22,26,26
10,1332372,12,16,9,11,3,16,13,7,4,9,12,11,13,16,16,17,16,13,16,11
10,1332373,24,24,12,13,6,24,17,6,7,12,24,19,24,24,24,24,24,24,24,19
10,1332374,16,5,12,12,8,5,14,5,7,12,11,11,10,11,11,11,11,11,10,11
10,1332380,2,3,3,2,1,3,5,3,2,3,2,5,4,2,4,5,3,2,2,3
10,1332383,6,10,11,10,11,10,6,7,1,11,5,5,5,5,11,10,10,10,5,5
10,1332384,15,13,10,10,2,13,15,5,5,10,13,10,8,14,14,13,14,13,13,14
10,1332412,6,3,3,6,2,3,4,2,2,3,2,3,2,4,2,3,3,3,3,1
10,1332428,8,7,6,10,6,7,3,4,6,6,6,10,6,10,10,10,6,1,6,6
10,1332481,6,5,9,10,4,5,4,1,4,9,5,5,5,6,5,5,5,5,5,5
10,1332541,4,9,8,1,4,9,8,4,4,8,1,1,1,4,1,1,1,1,1,1
10,1332617,25,23,23,25,11,23,26,3,11,23,23,23,23,23,24,23,24,23,11,11
10,1332618,23,34,23,24,7,34,23,21,18,23,24,23,13,24,24,24,24,24,18,28
10,1332637,2,3,3,8,5,3,7,6,5,3,5,5,3,5,5,3,5,5,3,3
10,1332647,6,2,3,5,3,2,3,6,3,3,1,1,1,1,1,1,1,3,1,1
10,1332648,4,1,2,3,3,1,3,3,3,2,3,3,3,3,3,3,3,4,3,3
10,1332687,14,5,8,14,7,5,7,5,8,8,10,10,10,10,7,10,10,10,5,5
10,1332688,5,5,5,7,7,5,5,3,5,5,5,5,5,5,3,7,7,5,5,5
10,1332698,3,5,8,8,3,5,5,2,5,8,2,3,2,2,2,2,2,2,2,4
10,1332701,5,8,8,1,3,8,3,1,2,8,5,2,2,7,2,5,2,3,3,3
10,1332703,5,5,6,2,7,5,6,5,6,6,2,2,2,10,8,5,8,6,6,7
10,1332730,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,5,4,1
10,1332731,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2
10,1332740,10,8,4,4,4,8,8,2,4,4,8,3,7,4,4,4,4,4,4,4
10,1332742,5,2,2,6,2,2,4,6,2,2,1,3,1,3,3,3,3,1,1,1
10,1332765,10,4,6,11,8,4,2,3,4,6,4,4,4,5,5,5,6,4,4,4
10,1332767,24,16,12,21,3,16,24,7,7,12,24,11,8,24,11,24,11,16,11,20
10,1332768,22,14,11,18,19,14,22,9,22,11,15,12,15,22,19,22,19,22,19,19
10,1332769,15,5,5,15,16,5,16,13,15,5,10,10,15,15,15,15,15,15,15,9
10,1332808,3,1,3,3,5,1,6,4,4,3,2,2,2,3,3,3,3,3,3,2
10,1332809,6,4,5,6,5,4,5,1,3,5,3,3,3,5,5,5,6,5,5,3
10,1332812,6,3,12,9,9,3,9,9,9,12,2,2,2,9,5,8,5,5,5,2
10,1332818,9,4,8,1,2,4,14,5,2,8,3,3,8,3,4,3,3,3,3,3
10,1332879,13,12,6,13,12,12,13,7,12,6,6,6,6,6,6,6,6,6,6,12
10,1332900,12,6,6,12,6,6,6,5,6,6,3,3,3,3,3,3,3,3,3,3
10,1332901,12,10,6,12,5,10,5,7,5,6,3,3,3,7,6,3,3,3,6,10
10,1332963,8,8,5,10,9,8,5,7,4,5,4,7,4,7,7,7,7,7,4,4
10,1333050,6,5,3,6,5,5,2,2,1,3,6,5,5,6,6,5,6,5,3,3
10,1333086,9,5,5,10,10,5,9,14,5,5,15,14,14,19,14,19,19,14,5,14
10,1333087,11,15,11,11,15,15,21,15,11,11,11,21,21,21,21,25,21,21,11,12
10,1333088,18,10,6,10,20,10,30,6,16,6,27,9,18,29,29,31,29,29,29,29
10,1333098,14,8,6,14,13,8,13,6,12,6,7,8,7,7,14,14,14,6,6,14
10,1333099,5,9,9,10,6,9,6,6,10,9,10,10,6,10,6,10,10,6,6,2
10,1333186,8,4,3,8,4,4,4,3,6,3,3,8,8,8,8,8,6,8,5,8
10,1333187,13,2,2,5,8,2,3,10,11,2,3,5,5,5,5,5,5,5,3,5
10,1333253,3,6,6,3,2,6,3,3,2,6,3,3,3,3,3,6,3,6,3,2
10,1333259,23,16,4,25,2,16,25,14,2,4,14,26,26,26,25,26,26,26,15,25
10,1333260,14,20,20,20,10,20,20,12,10,20,20,20,20,20,20,20,20,20,20,10
10,1333261,10,7,7,7,6,7,9,10,3,7,8,7,7,10,7,8,7,7,7,3
10,1333349,7,5,3,7,4,5,7,3,4,3,8,8,5,8,8,8,8,8,5,5
10,1333350,24,12,12,24,12,12,24,12,12,12,24,22,12,24,24,24,24,25,12,12
10,1333351,3,3,2,3,1,3,10,2,4,2,6,3,1,6,7,7,7,3,5,5
10,1333358,15,12,8,4,5,12,9,1,8,8,3,4,3,10,3,4,4,3,3,4
10,1333364,14,4,4,17,11,4,13,3,11,4,3,3,3,3,3,9,9,6,3,3
10,1333504,1,1,3,3,3,1,6,3,3,3,1,1,1,1,1,1,1,1,1,1
10,1333505,1,4,3,4,1,4,3,2,3,3,1,1,4,4,4,4,4,4,1,3
10,1333572,5,6,6,5,3,6,5,3,2,6,2,5,3,5,5,2,2,2,2,2
10,1333573,20,20,21,21,8,20,21,15,8,21,11,19,11,21,21,11,11,10,11,10
10,1333574,15,1,8,15,14,1,15,8,14,8,8,8,8,8,8,8,8,1,8,1
10,1333576,8,8,7,16,16,8,8,8,8,7,16,15,15,15,16,16,15,16,8,8
10,1333577,4,8,5,10,5,8,5,4,5,5,4,3,2,9,2,6,6,2,5,5
10,1333585,5,3,2,6,1,3,2,5,1,2,4,2,5,6,6,6,6,6,3,2
10,1333668,6,3,5,6,3,3,6,6,3,5,4,1,1,7,4,4,3,1,5,1
10,1333669,13,3,3,6,5,3,8,3,5,3,3,2,2,8,3,3,8,2,2,2
10,1333743,11,6,6,10,5,6,6,6,1,6,6,6,6,11,11,6,6,11,10,11
10,1333751,3,5,2,3,2,5,3,5,3,2,7,2,5,5,5,7,7,2,3,5
10,1333782,10,4,4,5,8,4,8,1,8,4,3,3,2,3,3,2,5,5,2,2
10,1333787,16,7,9,12,6,7,17,10,6,9,7,8,7,9,7,8,8,7,7,7
10,1333800,9,5,5,9,5,5,2,2,5,5,3,3,6,3,5,5,3,3,3,3
10,1333942,25,14,14,31,11,14,31,12,15,14,31,31,31,31,32,32,31,31,31,31
10,1333944,6,10,9,6,5,10,11,1,5,9,6,1,6,6,6,6,6,6,6,6
10,1334202,3,2,3,3,3,2,3,2,1,3,2,4,4,4,4,4,4,3,1,2
10,1334399,5,5,2,5,4,5,3,2,5,2,3,3,3,3,3,3,3,3,3,3
10,1334402,4,1,2,5,3,1,4,3,1,2,3,3,3,3,3,3,4,1,1,1
10,1334408,10,6,7,7,3,6,6,7,6,7,3,9,3,10,10,10,10,9,10,10
10,1334423,6,7,10,9,7,7,9,12,4,10,3,3,6,5,5,7,9,6,2,2
10,1334426,4,3,4,4,3,3,2,4,2,4,1,1,1,1,1,1,1,1,1,1
10,1334460,5,12,7,14,8,12,12,1,6,7,11,12,12,12,12,11,12,11,11,10
10,1334465,7,11,13,7,14,11,4,6,11,13,3,6,3,7,4,10,3,3,4,7
10,1334541,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2
10,1334581,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,3
10,1334584,14,12,9,12,17,12,7,10,15,9,15,9,12,13,12,15,16,12,15,16
10,1334596,11,3,8,8,9,3,3,8,4,8,14,14,14,14,14,14,14,14,14,6
10,1334599,26,9,5,21,2,9,13,3,5,5,21,21,24,24,21,21,24,21,11,14
10,1334652,23,13,3,23,23,13,13,23,23,3,23,23,12,23,23,23,23,4,23,22
10,1334653,24,24,24,24,24,24,24,24,24,24,24,24,12,24,24,24,24,24,24,12
10,1334654,16,11,11,16,16,11,11,10,13,11,15,15,8,15,14,15,15,14,15,9
10,1335203,14,7,7,7,16,7,6,15,9,7,16,16,16,16,16,16,16,9,16,9
10,1335282,10,10,11,20,3,10,10,10,1,11,1,1,1,1,3,1,13,1,1,1
10,1335284,10,23,23,14,21,23,22,23,10,23,21,11,11,21,21,21,22,21,21,10
10,1335285,20,1,20,19,20,1,1,3,19,20,11,16,10,20,11,20,11,11,11,11
10,1335286,22,2,11,21,21,2,10,11,20,11,9,19,9,19,9,19,9,9,9,9
10,1335297,17,17,17,23,8,17,13,23,1,17,5,5,5,10,5,10,10,10,10,10
10,1335328,7,4,4,7,4,4,7,3,4,4,7,7,4,7,7,7,7,7,4,4
10,1335682,3,17,17,1,9,17,9,10,1,17,20,20,9,20,20,20,11,20,11,8
10,1335769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,1335770,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1
10,1335806,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1
10,1335807,7,14,14,7,7,14,14,14,7,14,13,6,6,13,6,13,13,6,6,6
10,1335906,3,1,2,3,1,1,3,1,3,2,4,4,2,4,4,3,4,3,3,3
10,1336154,3,1,2,5,3,1,6,1,1,2,3,3,1,3,3,1,1,3,1,1
11,2071,19,5,11,20,5,5,14,9,11,11,14,9,9,9,9,9,9,9,9,9
11,2367,3,3,3,3,2,3,3,1,1,3,9,9,9,9,9,9,9,9,4,9
11,2368,9,9,9,18,4,9,9,9,5,9,14,18,18,18,18,13,18,9,14,13
11,2371,11,10,3,18,5,10,16,18,16,3,16,16,9,16,9,16,16,16,16,16
11,2372,15,7,7,15,12,7,7,15,7,7,7,8,7,7,8,7,8,7,7,7
11,2785,3,2,2,2,1,2,1,1,1,2,2,2,1,3,2,3,2,2,1,2
11,2794,29,23,28,23,23,23,17,16,11,28,23,29,23,34,28,28,34,28,28,28
11,2795,26,26,15,26,15,26,11,2,14,15,26,26,26,26,26,26,26,26,26,15
11,2799,4,4,4,7,5,4,8,4,5,4,4,3,4,5,8,5,4,5,4,5
11,2800,14,13,7,15,13,13,8,13,13,7,13,7,13,13,14,13,13,13,13,6
11,2801,22,11,11,12,1,11,11,1,12,11,12,12,12,22,22,22,22,12,12,22
11,2804,7,2,7,10,10,2,9,2,7,7,7,7,12,12,7,10,7,12,10,12
11,2805,6,14,8,14,22,14,21,14,18,8,3,11,12,14,10,16,19,14,22,28
11,2806,20,10,20,23,13,10,23,10,10,20,26,26,13,26,13,26,26,26,13,13
11,2807,26,6,12,26,13,6,26,6,13,12,26,26,21,26,20,26,26,26,21,13
11,2811,11,6,6,5,6,6,11,5,6,6,12,12,5,11,11,12,11,5,5,5
11,2881,12,12,12,12,6,12,12,12,6,12,4,5,6,5,11,11,11,5,5,11
11,2882,7,6,6,6,3,6,6,6,3,6,4,4,4,4,6,6,6,4,4,6
11,2885,5,1,1,5,2,1,1,1,2,1,3,8,8,8,3,13,8,13,13,7
11,2887,18,9,2,20,7,9,17,18,15,2,17,10,17,17,17,17,10,10,17,8
11,2905,9,8,4,9,4,8,8,8,4,4,5,9,4,8,8,8,4,8,4,4
11,2906,3,3,2,3,3,3,3,2,2,2,3,2,1,2,1,1,2,2,1,1
11,2915,14,7,7,14,14,7,14,7,14,7,8,8,8,8,8,8,8,8,8,8
11,2917,11,4,5,10,7,4,12,4,5,5,7,9,7,9,10,7,10,10,7,7
11,2965,4,2,2,6,2,2,2,3,2,2,3,3,5,5,5,5,3,4,4,2
11,3115,5,11,11,11,11,11,6,11,11,11,11,11,6,11,11,11,11,11,6,6
11,3116,2,3,3,3,4,3,1,3,4,3,3,3,1,3,3,3,3,3,1,1
11,3157,13,8,14,16,14,8,8,5,12,14,16,14,14,16,16,16,16,13,9,9
11,3158,11,11,3,14,7,11,11,7,8,3,14,10,10,14,14,14,14,11,14,13
11,3195,5,3,5,5,3,3,4,3,3,5,3,4,3,3,3,3,3,3,3,3
11,3211,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
11,3212,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,3258,6,5,6,5,6,5,5,3,8,6,3,3,3,3,5,5,5,3,3,3
11,3259,15,6,8,8,6,6,8,3,5,8,11,4,4,13,13,6,11,6,4,6
11,3260,8,3,7,7,3,3,7,4,4,7,3,3,3,7,7,7,3,7,3,7
11,3428,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
11,3517,8,6,5,6,5,6,6,4,5,5,3,5,3,5,5,5,3,3,3,3
11,3558,9,9,9,4,5,9,5,4,5,9,14,8,13,13,18,13,13,4,13,9
11,3559,16,18,8,17,8,18,8,8,8,8,9,17,18,18,18,18,18,9,10,9
11,3562,3,13,10,3,1,13,3,1,1,10,3,3,3,3,3,3,3,10,1,1
11,3585,1,2,5,2,2,2,6,4,3,5,3,3,3,3,3,3,3,3,3,3
11,3586,9,1,5,8,4,1,6,2,3,5,3,3,3,7,3,3,3,3,3,3
11,3678,7,7,4,7,7,7,3,3,3,4,7,4,7,7,7,7,7,7,7,7
11,3684,3,3,1,2,3,3,1,2,2,1,5,5,5,5,5,5,5,5,5,5
11,3688,6,2,3,4,4,2,6,3,5,3,2,4,2,4,2,2,2,2,2,4
11,3701,23,5,3,23,6,5,11,14,14,3,28,20,18,30,30,30,29,20,21,21
11,3702,11,11,6,11,10,11,7,9,10,6,12,10,10,12,9,9,11,9,9,9
11,3767,18,20,20,21,7,20,18,6,7,20,9,9,11,11,9,11,18,9,11,9
11,3768,7,13,13,9,3,13,7,7,6,13,4,4,7,4,4,7,10,8,4,7
11,3794,22,22,14,13,22,22,22,22,14,14,7,4,13,21,26,21,26,17,20,26
11,3795,13,13,8,17,10,13,10,8,10,8,4,13,18,18,25,18,26,9,18,25
11,3800,1,7,5,5,4,7,7,1,11,5,11,4,11,16,12,14,7,6,11,11
11,3801,11,8,10,7,7,8,7,10,7,10,11,11,4,10,14,11,13,11,8,8
11,3802,5,9,14,5,13,9,4,10,9,14,13,13,4,9,13,13,13,9,8,8
11,3818,2,5,6,6,2,5,5,10,5,6,5,9,4,5,8,9,9,9,9,4
11,3857,7,5,4,3,9,5,8,5,4,4,5,3,3,3,3,3,3,3,3,5
11,3926,8,3,4,11,4,3,4,4,7,4,4,4,4,8,8,4,4,4,4,4
11,3973,7,6,2,11,1,6,10,5,1,2,15,8,15,15,14,15,15,8,9,15
11,3974,9,4,4,12,5,4,4,4,5,4,9,4,9,9,9,9,9,4,9,9
11,4064,9,4,5,7,2,4,3,5,2,5,12,8,6,12,12,10,12,10,4,4
11,4069,5,5,7,3,2,5,5,3,2,7,16,5,13,15,15,19,15,13,12,14
11,4172,10,10,4,13,10,10,17,10,10,4,4,14,8,13,17,14,17,4,7,11
11,4173,10,8,4,10,10,8,14,15,10,4,11,13,6,14,14,14,14,10,6,15
11,4175,17,10,12,17,5,10,11,12,11,12,12,15,9,17,6,17,17,15,15,14
11,4283,8,8,7,7,7,8,4,4,7,7,8,9,4,9,9,9,9,9,6,6
11,4286,6,10,9,5,2,10,10,10,2,9,6,6,6,11,11,10,10,5,6,1
11,4333,15,6,7,14,7,6,14,7,7,7,13,17,15,16,16,16,15,15,3,9
11,4405,5,6,3,6,3,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1
11,4406,1,2,2,2,1,2,1,2,2,2,3,3,3,3,3,2,2,2,3,3
11,4407,7,12,6,6,6,12,6,11,5,6,13,13,7,13,13,8,8,8,13,11
11,4416,2,6,3,7,5,6,3,2,5,3,5,2,2,7,3,4,7,2,5,2
11,4476,4,7,4,5,5,7,7,2,5,4,2,2,2,4,2,2,2,2,2,2
11,4498,17,16,16,17,16,16,9,17,9,16,18,10,10,18,10,10,10,10,1,1
11,4499,13,16,17,20,7,16,12,20,13,17,17,17,17,17,17,17,19,17,17,17
11,4520,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,2,2
11,4723,6,5,5,4,7,5,5,3,5,5,3,3,3,3,3,3,3,3,3,3
11,4724,7,7,7,5,4,7,5,3,4,7,4,4,4,4,4,4,4,2,2,2
11,4875,7,4,4,7,4,4,4,2,7,4,4,4,4,4,4,4,4,4,4,4
11,4883,12,6,4,12,3,6,10,5,1,4,4,7,4,5,9,10,12,9,4,4
11,4884,8,3,3,3,7,3,1,3,2,3,5,3,5,7,5,7,3,5,5,3
11,4890,5,6,6,2,2,6,5,2,5,6,5,5,3,5,5,3,5,3,3,5
11,4891,8,7,7,7,2,7,8,1,8,7,8,8,4,8,8,4,8,4,4,5
11,4893,7,5,7,9,7,5,4,4,4,7,10,8,5,10,10,10,10,5,8,8
11,4941,5,2,1,7,3,2,2,2,2,1,7,5,7,8,8,7,8,7,7,7
11,5044,23,17,16,36,22,17,9,27,22,16,18,18,13,18,22,18,18,18,13,18
11,5045,8,2,8,1,9,2,1,10,11,8,18,10,18,18,18,18,18,18,18,10
11,5060,3,2,5,3,2,2,3,3,2,5,6,6,6,6,6,6,6,6,3,3
11,5065,19,10,17,15,6,10,19,13,6,17,6,10,10,12,12,12,12,17,10,10
11,5068,26,5,5,13,7,5,11,8,13,5,20,13,12,20,20,20,20,20,20,20
11,5069,11,8,8,15,10,8,8,7,10,8,11,16,10,18,18,25,25,11,17,25
11,5070,19,8,8,19,13,8,19,5,13,8,19,19,19,19,19,19,19,19,5,19
11,5074,18,11,11,17,5,11,13,13,5,11,12,18,18,18,18,18,18,18,12,7
11,5075,11,3,3,8,3,3,7,4,3,3,11,16,17,16,16,17,13,15,11,11
11,5169,4,2,2,3,3,2,4,1,2,2,2,2,2,2,2,4,2,2,2,2
11,5204,6,12,12,7,5,12,7,12,5,12,10,10,10,11,5,10,10,9,10,10
11,5324,3,2,2,3,3,2,4,3,3,2,6,4,5,7,5,7,7,5,5,5
11,5347,15,7,7,7,7,7,7,8,8,7,7,7,7,7,14,7,7,7,7,4
11,5348,14,14,15,14,14,14,15,1,14,15,14,14,14,14,14,14,14,14,14,7
11,5349,11,6,11,11,10,6,11,11,5,11,5,5,5,11,5,6,5,11,5,5
11,5374,15,11,17,20,5,11,8,4,11,17,11,11,6,11,11,16,11,11,6,6
11,5375,12,10,11,8,9,10,12,1,12,11,16,16,8,16,12,16,16,16,8,12
11,5376,8,11,15,9,4,11,15,4,4,15,9,9,9,9,10,9,9,9,9,9
11,5539,2,3,2,6,2,3,3,3,4,2,2,2,2,2,2,2,4,2,3,2
11,5556,14,10,7,16,7,10,16,8,7,7,10,7,7,10,10,8,10,1,8,8
11,5560,19,12,13,19,7,12,13,7,6,13,13,6,21,28,28,21,21,13,21,21
11,5562,11,11,11,5,5,11,6,3,5,11,18,11,11,18,18,18,15,15,14,15
11,5563,16,9,9,12,12,9,11,3,12,9,9,13,13,15,9,13,13,13,13,13
11,5585,8,6,7,8,6,6,7,2,3,7,1,3,3,6,6,4,4,1,3,4
11,5586,5,5,5,12,8,5,5,3,5,5,7,10,10,12,12,9,9,3,5,4
11,5604,21,17,11,17,11,17,6,11,16,11,17,21,11,22,17,22,22,17,17,17
11,5605,8,1,3,14,2,1,6,2,2,3,3,3,2,3,3,3,3,1,3,3
11,5613,13,7,13,13,13,7,14,13,13,13,15,15,15,15,15,15,15,15,8,15
11,5614,6,2,1,4,4,2,11,13,4,1,14,14,4,24,14,15,14,24,23,14
11,5617,5,2,3,4,4,2,3,5,5,3,1,1,4,4,4,4,1,1,1,1
11,5625,15,13,10,10,5,13,7,5,3,10,5,12,12,5,12,12,8,7,10,10
11,5631,4,2,2,2,2,2,4,1,3,2,2,3,3,3,3,4,3,3,2,1
11,5692,12,8,8,8,1,8,3,7,6,8,9,10,10,10,9,9,9,9,9,6
11,5694,8,5,2,5,2,5,9,3,2,2,2,2,2,3,2,5,2,2,2,2
11,5695,11,9,9,11,5,9,11,2,5,9,5,5,5,6,5,5,5,5,5,5
11,5832,11,9,6,6,4,9,11,11,6,6,2,2,2,2,2,2,2,2,1,2
11,5833,8,7,6,3,2,7,8,6,2,6,2,2,2,2,2,2,2,2,2,2
11,5929,2,2,2,1,3,2,3,2,4,2,2,2,4,4,2,2,4,2,2,2
11,5969,4,4,2,4,3,4,3,2,1,2,4,4,4,4,6,4,4,4,4,2
11,5970,10,9,5,10,10,9,10,5,5,5,10,10,10,10,10,10,10,10,10,6
11,6075,12,9,12,12,8,9,10,4,8,12,2,7,3,10,6,9,7,3,6,5
11,6081,11,1,6,14,9,1,11,4,5,6,9,8,7,9,9,9,9,8,9,8
11,6082,9,6,6,10,2,6,7,2,2,6,5,1,6,8,8,8,5,1,5,2
11,6083,8,4,3,7,6,4,7,6,6,3,1,1,3,4,6,4,1,1,1,1
11,6084,6,5,2,7,5,5,10,1,5,2,6,6,4,6,7,6,6,6,2,2
11,6133,8,6,8,11,10,6,11,8,7,8,7,3,3,7,7,7,7,2,7,7
11,6134,4,1,6,5,8,1,5,6,5,6,6,4,5,9,9,7,9,5,7,7
11,6139,1,5,5,4,1,5,4,7,4,5,4,4,4,4,4,4,4,4,4,4
11,6149,13,17,11,18,9,17,4,17,9,11,20,13,4,21,20,20,12,20,4,4
11,6185,3,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1
11,6198,5,8,5,9,6,8,5,2,6,5,8,11,11,11,5,5,11,2,8,2
11,6212,4,2,1,6,5,2,3,2,5,1,3,1,1,3,5,3,3,1,3,4
11,6231,10,5,4,5,4,5,3,2,5,4,3,3,6,6,6,5,6,8,3,5
11,6342,7,5,5,7,3,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5
11,6343,3,3,4,3,1,3,2,4,3,4,3,3,4,4,4,4,4,4,4,4
11,6370,21,30,30,30,6,30,30,8,6,30,6,22,13,30,22,22,15,6,23,6
11,6538,4,4,1,2,3,4,2,3,3,1,2,3,3,4,2,2,4,4,3,3
11,6540,11,12,14,11,9,12,6,4,9,14,9,7,4,13,13,11,13,11,9,13
11,6597,4,1,1,3,5,1,3,3,4,1,1,3,1,1,1,3,1,1,1,1
11,6598,9,8,4,8,3,8,8,8,3,4,7,6,3,3,4,4,4,3,3,3
11,6605,6,3,3,8,6,3,6,3,2,3,2,3,5,7,7,7,5,5,2,2
11,6948,12,11,11,11,11,11,23,23,10,11,23,23,11,23,23,23,23,23,11,11
11,6949,33,18,3,19,19,18,5,21,3,3,20,36,34,37,36,37,36,36,19,18
11,6955,20,15,15,15,15,15,7,5,15,15,7,13,7,21,7,22,28,21,13,20
11,6956,20,23,17,28,17,23,9,14,17,17,20,20,20,28,20,28,28,28,11,20
11,6959,14,14,12,23,13,14,22,12,21,12,24,24,12,24,24,24,24,24,12,1
11,6960,19,24,14,19,21,24,9,9,13,14,19,22,13,24,22,22,24,21,15,5
11,6961,17,18,17,17,18,18,17,8,16,17,9,9,9,10,17,9,10,10,10,10
11,6962,7,7,7,12,11,7,7,4,10,7,3,3,3,3,7,8,3,3,3,3
11,7066,5,7,2,8,6,7,8,6,3,2,6,7,2,8,8,8,8,8,5,2
11,7201,12,12,12,12,12,12,12,12,11,12,3,3,3,5,5,3,3,3,3,3
11,7202,3,7,10,3,3,7,7,7,8,10,5,5,5,9,11,6,5,5,5,5
11,7203,7,3,3,6,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2
11,7204,6,2,2,6,5,2,4,4,3,2,5,5,2,5,3,5,2,2,2,2
11,7221,7,5,8,8,4,5,11,9,3,8,9,13,13,13,13,13,10,9,7,13
11,7257,11,22,16,22,17,22,17,6,17,16,10,5,5,16,11,22,11,10,11,16
11,7258,10,14,11,14,3,14,16,7,11,11,11,7,7,14,10,7,12,4,10,7
11,7262,8,13,14,14,15,13,7,8,14,14,13,13,13,14,14,14,13,13,14,14
11,7263,8,12,12,16,8,12,4,8,8,12,11,16,12,16,16,16,16,16,11,16
11,7265,24,23,24,24,12,23,23,1,12,24,13,23,12,23,24,24,24,24,12,12
11,7267,11,10,9,11,17,10,9,4,5,9,9,9,3,9,13,13,13,11,3,3
11,7364,4,17,15,9,7,17,17,13,4,15,5,4,14,17,14,7,13,9,14,8
11,7469,12,1,1,6,2,1,11,7,4,1,9,9,5,5,6,8,10,8,10,8
11,7478,13,7,10,5,8,7,10,3,11,10,10,10,11,13,11,11,10,10,10,7
11,7479,23,6,19,15,19,6,11,17,18,19,17,23,23,23,23,23,15,15,10,15
11,7480,7,4,5,3,1,4,1,3,6,5,2,3,3,3,3,3,8,3,2,3
11,7769,10,5,6,1,5,5,10,1,5,6,5,10,10,10,10,10,10,10,10,10
11,7777,21,3,24,22,2,3,24,19,5,24,21,19,10,24,24,21,21,21,12,12
11,7826,7,5,5,5,7,5,3,5,6,5,5,3,3,5,5,3,5,3,5,3
11,7876,6,2,5,3,2,2,3,3,4,5,3,1,3,3,2,3,3,2,2,3
11,7900,19,19,19,19,9,19,19,22,9,19,9,19,19,19,19,19,19,19,9,19
11,7901,3,3,3,3,2,3,3,5,2,3,5,3,3,3,3,3,3,3,2,3
11,7945,2,2,2,2,3,2,4,3,1,2,1,3,1,3,3,3,3,3,3,1
11,7977,12,5,5,12,5,5,6,12,5,5,7,7,7,12,12,11,7,7,6,7
11,7978,5,9,9,19,10,9,17,19,10,9,16,16,9,19,19,19,16,16,16,16
11,7985,3,9,9,4,3,9,12,11,3,9,10,5,11,11,11,11,11,9,11,11
11,7998,6,6,5,6,2,6,3,4,2,5,6,6,6,6,6,6,5,5,5,2
11,7999,8,8,8,8,7,8,5,3,7,8,3,3,3,3,3,3,3,3,3,3
11,8007,3,4,1,3,4,4,6,3,3,1,5,6,6,6,6,6,6,5,3,6
11,8044,9,4,4,7,5,4,1,4,5,4,5,7,5,7,7,5,5,5,1,7
11,8046,4,3,4,7,4,3,3,7,4,4,3,3,3,3,3,3,8,3,3,3
11,8050,22,20,22,10,22,20,23,3,22,22,22,23,23,23,23,20,23,20,19,19
11,8051,12,15,12,7,19,15,20,6,21,12,19,27,27,27,27,21,27,21,13,13
11,8103,14,14,9,12,7,14,14,8,7,9,17,22,17,22,22,22,17,17,22,11
11,8104,6,3,5,6,5,3,10,9,8,5,7,7,7,7,7,7,7,7,7,7
